Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
14-04-2021,8:00 AM,Andaman & Nicobar,-,-,5054,62,5209
15-04-2021,8:00 AM,Andaman & Nicobar,-,-,5078,63,5247
16-04-2021,8:00 AM,Andaman & Nicobar,-,-,5082,63,5262
17-04-2021,8:00 AM,Andaman & Nicobar,-,-,5110,63,5289
18-04-2021,8:00 AM,Andaman & Nicobar,-,-,5146,64,5331
19-04-2021,8:00 AM,Andaman & Nicobar,-,-,5200,64,5390
20-04-2021,8:00 AM,Andaman & Nicobar,-,-,5212,64,5421
21-04-2021,8:00 AM,Andaman & Nicobar,-,-,5243,64,5466
22-04-2021,8:00 AM,Andaman & Nicobar,-,-,5276,64,5490
23-04-2021,8:00 AM,Andaman & Nicobar,-,-,5309,65,5527
24-04-2021,8:00 AM,Andaman & Nicobar,-,-,5358,65,5569
25-04-2021,8:00 AM,Andaman & Nicobar,-,-,5410,66,5614
26-04-2021,8:00 AM,Andaman & Nicobar,-,-,5467,66,5665
27-04-2021,8:00 AM,Andaman & Nicobar,-,-,5520,66,5716
28-04-2021,8:00 AM,Andaman & Nicobar,-,-,5562,66,5764
29-04-2021,8:00 AM,Andaman & Nicobar,-,-,5606,67,5816
30-04-2021,8:00 AM,Andaman & Nicobar,-,-,5643,67,5875
01-05-2021,8:00 AM,Andaman & Nicobar,-,-,5701,67,5949
02-05-2021,8:00 AM,Andaman & Nicobar,-,-,5773,68,6046
03-05-2021,8:00 AM,Andaman & Nicobar,-,-,5798,69,6084
04-05-2021,8:00 AM,Andaman & Nicobar,-,-,5850,70,6150
05-05-2021,8:00 AM,Andaman & Nicobar,-,-,5879,70,6181
06-05-2021,8:00 AM,Andaman & Nicobar,-,-,5928,71,6223
07-05-2021,8:00 AM,Andaman & Nicobar,-,-,5958,72,6255
08-05-2021,8:00 AM,Andaman & Nicobar,-,-,6030,72,6311
09-05-2021,8:00 AM,Andaman & Nicobar,-,-,6056,74,6341
10-05-2021,8:00 AM,Andaman & Nicobar,-,-,6088,76,6367
11-05-2021,8:00 AM,Andaman & Nicobar,-,-,6125,78,6398
12-05-2021,8:00 AM,Andaman & Nicobar,-,-,6149,78,6426
13-05-2021,8:00 AM,Andaman & Nicobar,-,-,6175,81,6470
14-05-2021,8:00 AM,Andaman & Nicobar,-,-,6213,83,6510
15-05-2021,8:00 AM,Andaman & Nicobar,-,-,6225,85,6542
16-05-2021,8:00 AM,Andaman & Nicobar,-,-,6267,85,6568
17-05-2021,8:00 AM,Andaman & Nicobar,-,-,6283,88,6603
18-05-2021,8:00 AM,Andaman & Nicobar,-,-,6329,89,6638
19-05-2021,8:00 AM,Andaman & Nicobar,-,-,6359,92,6674
20-05-2021,8:00 AM,Andaman & Nicobar,-,-,6385,95,6709
21-05-2021,8:00 AM,Andaman & Nicobar,-,-,6401,96,6758
22-05-2021,8:00 AM,Andaman & Nicobar,-,-,6417,98,6789
23-05-2021,8:00 AM,Andaman & Nicobar,-,-,6441,101,6820
24-05-2021,8:00 AM,Andaman & Nicobar,-,-,6473,103,6844
25-05-2021,8:00 AM,Andaman & Nicobar,-,-,6495,104,6853
26-05-2021,8:00 AM,Andaman & Nicobar,-,-,6544,106,6878
27-05-2021,8:00 AM,Andaman & Nicobar,-,-,6573,108,6901
28-05-2021,8:00 AM,Andaman & Nicobar,-,-,6591,109,6917
29-05-2021,8:00 AM,Andaman & Nicobar,-,-,6630,113,6936
30-05-2021,8:00 AM,Andaman & Nicobar,-,-,6660,113,6964
31-05-2021,8:00 AM,Andaman & Nicobar,-,-,6683,114,6984
01-06-2021,8:00 AM,Andaman & Nicobar,-,-,6719,115,7005
02-06-2021,8:00 AM,Andaman & Nicobar,-,-,6745,118,7018
03-06-2021,8:00 AM,Andaman & Nicobar,-,-,6781,119,7043
04-06-2021,8:00 AM,Andaman & Nicobar,-,-,6820,119,7070
05-06-2021,8:00 AM,Andaman & Nicobar,-,-,6852,121,7088
06-06-2021,8:00 AM,Andaman & Nicobar,-,-,6876,122,7105
07-06-2021,8:00 AM,Andaman & Nicobar,-,-,6894,122,7119
08-06-2021,8:00 AM,Andaman & Nicobar,-,-,6912,123,7131
09-06-2021,8:00 AM,Andaman & Nicobar,-,-,6935,125,7154
10-06-2021,8:00 AM,Andaman & Nicobar,-,-,6952,125,7168
11-06-2021,8:00 AM,Andaman & Nicobar,-,-,6973,125,7197
12-06-2021,8:00 AM,Andaman & Nicobar,-,-,6984,125,7233
13-06-2021,8:00 AM,Andaman & Nicobar,-,-,6996,126,7243
14-06-2021,8:00 AM,Andaman & Nicobar,-,-,7025,126,7261
15-06-2021,8:00 AM,Andaman & Nicobar,-,-,7034,126,7269
16-06-2021,8:00 AM,Andaman & Nicobar,-,-,7049,126,7280
17-06-2021,8:00 AM,Andaman & Nicobar,-,-,7079,127,7306
18-06-2021,8:00 AM,Andaman & Nicobar,-,-,7104,127,7335
19-06-2021,8:00 AM,Andaman & Nicobar,-,-,7128,127,7363
20-06-2021,8:00 AM,Andaman & Nicobar,-,-,7162,127,7394
21-06-2021,8:00 AM,Andaman & Nicobar,-,-,7177,127,7406
22-06-2021,8:00 AM,Andaman & Nicobar,-,-,7191,127,7415
23-06-2021,8:00 AM,Andaman & Nicobar,-,-,7195,127,7425
24-06-2021,8:00 AM,Andaman & Nicobar,-,-,7210,127,7438
25-06-2021,8:00 AM,Andaman & Nicobar,-,-,7214,127,7440
26-06-2021,8:00 AM,Andaman & Nicobar,-,-,7245,127,7441
27-06-2021,8:00 AM,Andaman & Nicobar,-,-,7265,127,7446
28-06-2021,8:00 AM,Andaman & Nicobar,-,-,7266,127,7455
29-06-2021,8:00 AM,Andaman & Nicobar,-,-,7286,128,7462
30-06-2021,8:00 AM,Andaman & Nicobar,-,-,7296,128,7466
01-07-2021,8:00 AM,Andaman & Nicobar,-,-,7308,128,7467
02-07-2021,8:00 AM,Andaman & Nicobar,-,-,7308,128,7469
03-07-2021,8:00 AM,Andaman & Nicobar,-,-,7325,128,7475
04-07-2021,8:00 AM,Andaman & Nicobar,-,-,7330,128,7478
05-07-2021,8:00 AM,Andaman & Nicobar,-,-,7333,128,7482
06-07-2021,8:00 AM,Andaman & Nicobar,-,-,7339,128,7482
07-07-2021,8:00 AM,Andaman & Nicobar,-,-,7343,128,7487
08-07-2021,8:00 AM,Andaman & Nicobar,-,-,7349,128,7491
09-07-2021,8:00 AM,Andaman & Nicobar,-,-,7351,128,7492
10-07-2021,8:00 AM,Andaman & Nicobar,-,-,7352,128,7492
11-07-2021,8:00 AM,Andaman & Nicobar,-,-,7352,129,7492
12-07-2021,8:00 AM,Andaman & Nicobar,-,-,7352,129,7492
13-07-2021,8:00 AM,Andaman & Nicobar,-,-,7355,129,7493
14-07-2021,8:00 AM,Andaman & Nicobar,-,-,7358,129,7496
15-07-2021,8:00 AM,Andaman & Nicobar,-,-,7359,129,7499
16-07-2021,8:00 AM,Andaman & Nicobar,-,-,7359,129,7501
17-07-2021,8:00 AM,Andaman & Nicobar,-,-,7360,129,7505
18-07-2021,8:00 AM,Andaman & Nicobar,-,-,7361,129,7506
19-07-2021,8:00 AM,Andaman & Nicobar,-,-,7365,129,7510
20-07-2021,8:00 AM,Andaman & Nicobar,-,-,7368,129,7516
21-07-2021,8:00 AM,Andaman & Nicobar,-,-,7370,129,7518
22-07-2021,8:00 AM,Andaman & Nicobar,-,-,7374,129,7521
23-07-2021,8:00 AM,Andaman & Nicobar,-,-,7377,129,7525
24-07-2021,8:00 AM,Andaman & Nicobar,-,-,7379,129,7525
25-07-2021,8:00 AM,Andaman & Nicobar,-,-,7382,129,7525
26-07-2021,8:00 AM,Andaman & Nicobar,-,-,7385,129,7529
27-07-2021,8:00 AM,Andaman & Nicobar,-,-,7387,129,7530
28-07-2021,8:00 AM,Andaman & Nicobar,-,-,7389,129,7530
29-07-2021,8:00 AM,Andaman & Nicobar,-,-,7395,129,7531
30-07-2021,8:00 AM,Andaman & Nicobar,-,-,7395,129,7534
31-07-2021,8:00 AM,Andaman & Nicobar,-,-,7398,129,7535
01-08-2021,8:00 AM,Andaman & Nicobar,-,-,7400,129,7537
02-08-2021,8:00 AM,Andaman & Nicobar,-,-,7403,129,7539
03-08-2021,8:00 AM,Andaman & Nicobar,-,-,7404,129,7539
04-08-2021,8:00 AM,Andaman & Nicobar,-,-,7405,129,7540
05-08-2021,8:00 AM,Andaman & Nicobar,-,-,7408,129,7541
06-08-2021,8:00 AM,Andaman & Nicobar,-,-,7408,129,7541
07-08-2021,8:00 AM,Andaman & Nicobar,-,-,7408,129,7541
08-08-2021,8:00 AM,Andaman & Nicobar,-,-,7409,129,7544
09-08-2021,8:00 AM,Andaman & Nicobar,-,-,7410,129,7546
10-08-2021,8:00 AM,Andaman & Nicobar,-,-,7412,129,7546
11-08-2021,8:00 AM,Andaman & Nicobar,-,-,7412,129,7548
12-03-2020,6:00 PM,Andhra P,1,0,0,0,1
13-03-2020,6:00 PM,Andhra P,1,0,0,0,1
14-03-2020,6:00 PM,Andhra P,1,0,0,0,1
15-03-2020,6:00 PM,Andhra P,1,0,0,0,1
16-03-2020,6:00 PM,Andhra P,1,0,0,0,1
17-03-2020,6:00 PM,Andhra P,1,0,0,0,1
18-03-2020,6:00 PM,Andhra P,1,0,0,0,1
19-03-2020,6:00 PM,Andhra P,2,0,0,0,2
20-03-2020,6:00 PM,Andhra P,3,0,0,0,3
21-03-2020,6:00 PM,Andhra P,3,0,0,0,3
22-03-2020,6:00 PM,Andhra P,5,0,0,0,5
23-03-2020,6:00 PM,Andhra P,7,0,0,0,7
24-03-2020,6:00 PM,Andhra P,8,0,0,0,8
25-03-2020,6:00 PM,Andhra P,9,0,1,0,9
26-03-2020,6:00 PM,Andhra P,11,0,1,0,11
27-03-2020,10:00 AM,Andhra P,12,0,1,0,12
28-03-2020,6:00 PM,Andhra P,14,0,1,0,14
29-03-2020,7:30 PM,Andhra P,-,-,1,0,19
30-03-2020,9:30 PM,Andhra P,-,-,1,0,23
31-03-2020,8:30 PM,Andhra P,-,-,1,0,40
01-04-2020,7:30 PM,Andhra P,-,-,1,0,83
02-04-2020,6:00 PM,Andhra P,-,-,1,1,86
03-04-2020,6:00 PM,Andhra P,-,-,1,1,132
04-04-2020,6:00 PM,Andhra P,-,-,1,1,161
05-04-2020,6:00 PM,Andhra P,-,-,1,1,190
06-04-2020,6:00 PM,Andhra P,-,-,1,3,226
07-04-2020,6:00 PM,Andhra P,-,-,1,3,266
08-04-2020,5:00 PM,Andhra P,-,-,5,4,305
09-04-2020,5:00 PM,Andhra P,-,-,6,4,348
10-04-2020,5:00 PM,Andhra P,-,-,7,6,363
11-04-2020,5:00 PM,Andhra P,-,-,11,6,381
12-04-2020,5:00 PM,Andhra P,-,-,11,6,381
13-04-2020,5:00 PM,Andhra P,-,-,11,7,432
14-04-2020,5:00 PM,Andhra P,-,-,14,9,473
15-04-2020,5:00 PM,Andhra P,-,-,16,9,503
16-04-2020,5:00 PM,Andhra P,-,-,20,14,534
17-04-2020,5:00 PM,Andhra P,-,-,36,14,572
18-04-2020,5:00 PM,Andhra P,-,-,42,15,603
19-04-2020,5:00 PM,Andhra P,-,-,42,15,603
20-04-2020,5:00 PM,Andhra P,-,-,92,20,722
21-04-2020,5:00 PM,Andhra P,-,-,96,22,757
22-04-2020,5:00 PM,Andhra P,-,-,120,24,813
23-04-2020,5:00 PM,Andhra P,-,-,141,27,895
24-04-2020,5:00 PM,Andhra P,-,-,145,29,955
25-04-2020,5:00 PM,Andhra P,-,-,171,31,1061
26-04-2020,5:00 PM,Andhra P,-,-,231,31,1097
27-04-2020,5:00 PM,Andhra P,-,-,235,31,1177
28-04-2020,5:00 PM,Andhra P,-,-,258,31,1259
29-04-2020,5:00 PM,Andhra P,-,-,287,31,1332
30-04-2020,5:00 PM,Andhra P,-,-,321,31,1403
01-05-2020,5:00 PM,Andhra P,-,-,403,33,1463
02-05-2020,5:00 PM,Andhra P,-,-,403,33,1463
03-05-2020,5:00 PM,Andhra P,-,-,488,33,1583
04-05-2020,5:00 PM,Andhra P,-,-,524,36,1650
05-05-2020,5:00 PM,Andhra P,-,-,589,36,1717
06-05-2020,8:00 AM,Andhra P,-,-,589,36,1717
07-05-2020,8:00 AM,Andhra P,-,-,729,36,1777
08-05-2020,8:00 AM,Andhra P,-,-,780,38,1847
09-05-2020,8:00 AM,Andhra P,-,-,842,41,1887
10-05-2020,8:00 AM,Andhra P,-,-,887,44,1930
11-05-2020,8:00 AM,Andhra P,-,-,925,45,1980
12-05-2020,8:00 AM,Andhra P,-,-,975,45,2018
13-05-2020,8:00 AM,Andhra P,-,-,1056,46,2090
14-05-2020,8:00 AM,Andhra P,-,-,1142,47,2137
15-05-2020,8:00 AM,Andhra P,-,-,1192,48,2205
16-05-2020,8:00 AM,Andhra P,-,-,1252,48,2307
17-05-2020,8:00 AM,Andhra P,-,-,1353,49,2355
18-05-2020,8:00 AM,Andhra P,-,-,1456,50,2407
19-05-2020,8:00 AM,Andhra P,-,-,1552,50,2474
20-05-2020,8:00 AM,Andhra P,-,-,1621,52,2532
21-05-2020,8:00 AM,Andhra P,-,-,1640,53,2602
22-05-2020,8:00 AM,Andhra P,-,-,1709,53,2647
23-05-2020,8:00 AM,Andhra P,-,-,1763,55,2709
24-05-2020,8:00 AM,Andhra P,-,-,1809,56,2757
25-05-2020,8:00 AM,Andhra P,-,-,1856,56,2823
26-05-2020,8:00 AM,Andhra P,-,-,1896,56,3110
27-05-2020,8:00 AM,Andhra P,-,-,2009,57,3171
28-05-2020,8:00 AM,Andhra P,-,-,2057,58,3171
29-05-2020,8:00 AM,Andhra P,-,-,2125,59,3251
30-05-2020,8:00 AM,Andhra P,-,-,2226,60,3436
31-05-2020,8:00 AM,Andhra P,-,-,2289,60,3569
01-06-2020,8:00 AM,Andhra P,-,-,2349,62,3679
02-06-2020,8:00 AM,Andhra P,-,-,2378,64,3783
03-06-2020,8:00 AM,Andhra P,-,-,2421,64,3898
04-06-2020,8:00 AM,Andhra P,-,-,2466,68,4080
05-06-2020,8:00 AM,Andhra P,-,-,2539,71,4223
06-06-2020,8:00 AM,Andhra P,-,-,2576,73,4303
07-06-2020,8:00 AM,Andhra P,-,-,2620,73,4510
08-06-2020,8:00 AM,Andhra P,-,-,2682,75,4708
09-06-2020,8:00 AM,Andhra P,-,-,2745,75,4851
10-06-2020,8:00 AM,Andhra P,-,-,2802,77,5070
11-06-2020,8:00 AM,Andhra P,-,-,2899,78,5269
12-06-2020,8:00 AM,Andhra P,-,-,3048,80,5429
13-06-2020,8:00 AM,Andhra P,-,-,3105,80,5680
14-06-2020,8:00 AM,Andhra P,-,-,3195,82,5965
15-06-2020,8:00 AM,Andhra P,-,-,3314,84,6163
16-06-2020,8:00 AM,Andhra P,-,-,3316,88,6456
17-06-2020,8:00 AM,Andhra P,-,-,3509,88,6841
18-06-2020,8:00 AM,Andhra P,-,-,3641,90,7071
19-06-2020,8:00 AM,Andhra P,-,-,3789,92,7518
20-06-2020,8:00 AM,Andhra P,-,-,3917,96,7961
21-06-2020,8:00 AM,Andhra P,-,-,4111,101,8452
22-06-2020,8:00 AM,Andhra P,-,-,4331,106,8999
23-06-2020,8:00 AM,Andhra P,-,-,4495,111,9372
24-06-2020,8:00 AM,Andhra P,-,-,4599,119,10002
25-06-2020,8:00 AM,Andhra P,-,-,4779,124,10331
26-06-2020,8:00 AM,Andhra P,-,-,4988,136,10884
27-06-2020,8:00 AM,Andhra P,-,-,5196,148,11489
28-06-2020,8:00 AM,Andhra P,-,-,5480,157,12285
29-06-2020,8:00 AM,Andhra P,-,-,5908,169,13241
30-06-2020,8:00 AM,Andhra P,-,-,6232,180,13891
01-07-2020,8:00 AM,Andhra P,-,-,6511,187,14595
02-07-2020,8:00 AM,Andhra P,-,-,6988,193,15252
03-07-2020,8:00 AM,Andhra P,-,-,7313,198,16097
04-07-2020,8:00 AM,Andhra P,-,-,7632,206,16934
05-07-2020,8:00 AM,Andhra P,-,-,8008,218,17699
06-07-2020,8:00 AM,Andhra P,-,-,8422,232,18697
07-07-2020,8:00 AM,Andhra P,-,-,8920,239,20019
08-07-2020,8:00 AM,Andhra P,-,-,9745,252,21197
09-07-2020,8:00 AM,Andhra P,-,-,11101,264,22259
10-07-2020,8:00 AM,Andhra P,-,-,12154,277,23814
11-07-2020,8:00 AM,Andhra P,-,-,13194,292,25422
12-07-2020,8:00 AM,Andhra P,-,-,14393,309,27235
13-07-2020,8:00 AM,Andhra P,-,-,15412,328,29168
14-07-2020,8:00 AM,Andhra P,-,-,16464,365,31103
15-07-2020,8:00 AM,Andhra P,-,-,17467,408,33019
16-07-2020,8:00 AM,Andhra P,-,-,18378,452,35451
17-07-2020,8:00 AM,Andhra P,-,-,19393,492,38044
18-07-2020,8:00 AM,Andhra P,-,-,20298,534,40646
19-07-2020,8:00 AM,Andhra P,-,-,21763,586,44609
20-07-2020,8:00 AM,Andhra P,-,-,22890,642,49650
21-07-2020,8:00 AM,Andhra P,-,-,24228,696,53724
22-07-2020,8:00 AM,Andhra P,-,-,25574,758,58668
23-07-2020,8:00 AM,Andhra P,-,-,32127,823,64713
24-07-2020,8:00 AM,Andhra P,-,-,37555,884,72711
25-07-2020,8:00 AM,Andhra P,-,-,39935,933,80858
26-07-2020,8:00 AM,Andhra P,-,-,43255,985,88671
27-07-2020,8:00 AM,Andhra P,-,-,46301,1041,96298
28-07-2020,8:00 AM,Andhra P,-,-,49558,1090,102349
29-07-2020,8:00 AM,Andhra P,-,-,52622,1148,110297
30-07-2020,8:00 AM,Andhra P,-,-,55406,1213,120390
31-07-2020,8:00 AM,Andhra P,-,-,60024,1281,130557
01-08-2020,8:00 AM,Andhra P,-,-,63864,1349,140933
02-08-2020,8:00 AM,Andhra P,-,-,76614,1407,150209
03-08-2020,8:00 AM,Andhra P,-,-,82886,1474,158764
04-08-2020,8:00 AM,Andhra P,-,-,88672,1537,166586
05-08-2020,8:00 AM,Andhra P,-,-,95625,1604,176333
06-08-2020,8:00 AM,Andhra P,-,-,104354,1681,186461
07-08-2020,8:00 AM,Andhra P,-,-,112870,1753,196789
08-08-2020,8:00 AM,Andhra P,-,-,120464,1842,206960
09-08-2020,8:00 AM,Andhra P,-,-,129615,1939,217040
10-08-2020,8:00 AM,Andhra P,-,-,138712,2036,227860
11-08-2020,8:00 AM,Andhra P,-,-,145636,2116,235525
12-08-2020,8:00 AM,Andhra P,-,-,154749,2203,244549
13-08-2020,8:00 AM,Andhra P,-,-,161425,2296,254146
14-08-2020,8:00 AM,Andhra P,-,-,170984,2378,264142
15-08-2020,8:00 AM,Andhra P,-,-,180703,2475,273085
16-08-2020,8:00 AM,Andhra P,-,-,191117,2562,281817
17-08-2020,8:00 AM,Andhra P,-,-,201234,2650,289829
18-08-2020,8:00 AM,Andhra P,-,-,209100,2732,296609
19-08-2020,8:00 AM,Andhra P,-,-,218311,2820,306261
20-08-2020,8:00 AM,Andhra P,-,-,226372,2906,316003
21-08-2020,8:00 AM,Andhra P,-,-,235218,3001,325396
22-08-2020,8:00 AM,Andhra P,-,-,244045,3092,334940
23-08-2020,8:00 AM,Andhra P,-,-,252638,3189,345216
24-08-2020,8:00 AM,Andhra P,-,-,260087,3282,353111
25-08-2020,8:00 AM,Andhra P,-,-,268828,3368,361712
26-08-2020,8:00 AM,Andhra P,-,-,278247,3460,371639
27-08-2020,8:00 AM,Andhra P,-,-,286720,3541,382469
28-08-2020,8:00 AM,Andhra P,-,-,295248,3633,393090
29-08-2020,8:00 AM,Andhra P,-,-,303711,3714,403616
30-08-2020,8:00 AM,Andhra P,-,-,312687,3796,414164
31-08-2020,8:00 AM,Andhra P,-,-,321754,3884,424767
01-09-2020,8:00 AM,Andhra P,-,-,330526,3969,434771
02-09-2020,8:00 AM,Andhra P,-,-,339876,4053,445139
03-09-2020,8:00 AM,Andhra P,-,-,348330,4125,455531
04-09-2020,8:00 AM,Andhra P,-,-,358009,4200,465730
05-09-2020,8:00 AM,Andhra P,-,-,370163,4276,476506
06-09-2020,8:00 AM,Andhra P,-,-,382104,4347,487331
07-09-2020,8:00 AM,Andhra P,-,-,394019,4417,498125
08-09-2020,8:00 AM,Andhra P,-,-,404074,4487,506493
09-09-2020,8:00 AM,Andhra P,-,-,415765,4560,517094
10-09-2020,8:00 AM,Andhra P,-,-,425607,4634,527512
11-09-2020,8:00 AM,Andhra P,-,-,435647,4702,537687
12-09-2020,8:00 AM,Andhra P,-,-,446716,4779,547686
13-09-2020,8:00 AM,Andhra P,-,-,457008,4846,557587
14-09-2020,8:00 AM,Andhra P,-,-,467139,4912,567123
15-09-2020,8:00 AM,Andhra P,-,-,476903,4972,575079
16-09-2020,8:00 AM,Andhra P,-,-,486531,5041,583925
17-09-2020,8:00 AM,Andhra P,-,-,497376,5105,592760
18-09-2020,8:00 AM,Andhra P,-,-,508088,5177,601462
19-09-2020,8:00 AM,Andhra P,-,-,519891,5244,609558
20-09-2020,8:00 AM,Andhra P,-,-,530711,5302,617776
21-09-2020,8:00 AM,Andhra P,-,-,541319,5359,625514
22-09-2020,8:00 AM,Andhra P,-,-,551821,5410,631749
23-09-2020,8:00 AM,Andhra P,-,-,562376,5461,639302
24-09-2020,8:00 AM,Andhra P,-,-,570667,5506,646530
25-09-2020,8:00 AM,Andhra P,-,-,579474,5558,654385
26-09-2020,8:00 AM,Andhra P,-,-,588169,5606,661458
27-09-2020,8:00 AM,Andhra P,-,-,597294,5663,668751
28-09-2020,8:00 AM,Andhra P,-,-,605090,5708,675674
29-09-2020,8:00 AM,Andhra P,-,-,612300,5745,681161
30-09-2020,8:00 AM,Andhra P,-,-,622136,5780,687351
01-10-2020,8:00 AM,Andhra P,-,-,629211,5828,693484
02-10-2020,8:00 AM,Andhra P,-,-,636508,5869,700235
03-10-2020,8:00 AM,Andhra P,-,-,643993,5900,706790
04-10-2020,8:00 AM,Andhra P,-,-,651791,5941,713014
05-10-2020,8:00 AM,Andhra P,-,-,658875,5981,719256
06-10-2020,8:00 AM,Andhra P,-,-,666433,6019,723512
07-10-2020,8:00 AM,Andhra P,-,-,672479,6052,729307
08-10-2020,8:00 AM,Andhra P,-,-,678828,6086,734427
09-10-2020,8:00 AM,Andhra P,-,-,684930,6128,739719
10-10-2020,8:00 AM,Andhra P,-,-,691040,6159,744864
11-10-2020,8:00 AM,Andhra P,-,-,697699,6194,750517
12-10-2020,8:00 AM,Andhra P,-,-,703208,6224,755727
13-10-2020,8:00 AM,Andhra P,-,-,708712,6256,758951
14-10-2020,8:00 AM,Andhra P,-,-,714427,6291,763573
15-10-2020,8:00 AM,Andhra P,-,-,719477,6319,767465
16-10-2020,8:00 AM,Andhra P,-,-,725099,6357,771503
17-10-2020,8:00 AM,Andhra P,-,-,730109,6382,775470
18-10-2020,8:00 AM,Andhra P,-,-,735638,6406,779146
19-10-2020,8:00 AM,Andhra P,-,-,740229,6429,783132
20-10-2020,8:00 AM,Andhra P,-,-,744532,6453,786050
21-10-2020,8:00 AM,Andhra P,-,-,749676,6481,789553
22-10-2020,8:00 AM,Andhra P,-,-,754415,6508,793299
23-10-2020,8:00 AM,Andhra P,-,-,758138,6524,796919
24-10-2020,8:00 AM,Andhra P,-,-,762419,6544,800684
25-10-2020,8:00 AM,Andhra P,-,-,765991,6566,804026
26-10-2020,8:00 AM,Andhra P,-,-,769576,6587,807023
27-10-2020,8:00 AM,Andhra P,-,-,773548,6606,808924
28-10-2020,8:00 AM,Andhra P,-,-,777900,6625,811825
29-10-2020,8:00 AM,Andhra P,-,-,781509,6643,814774
30-10-2020,8:00 AM,Andhra P,-,-,784752,6659,817679
31-10-2020,8:00 AM,Andhra P,-,-,788375,6676,820565
01-11-2020,8:00 AM,Andhra P,-,-,792083,6690,823348
02-11-2020,8:00 AM,Andhra P,-,-,795592,6706,825966
03-11-2020,8:00 AM,Andhra P,-,-,798625,6719,827882
04-11-2020,8:00 AM,Andhra P,-,-,802325,6734,830731
05-11-2020,8:00 AM,Andhra P,-,-,805026,6744,833208
06-11-2020,8:00 AM,Andhra P,-,-,807318,6757,835953
07-11-2020,8:00 AM,Andhra P,-,-,809770,6768,838363
08-11-2020,8:00 AM,Andhra P,-,-,812517,6779,840730
09-11-2020,8:00 AM,Andhra P,-,-,814773,6791,842967
10-11-2020,8:00 AM,Andhra P,-,-,816322,6802,844359
11-11-2020,8:00 AM,Andhra P,-,-,818473,6814,846245
12-11-2020,8:00 AM,Andhra P,-,-,820234,6828,847977
13-11-2020,8:00 AM,Andhra P,-,-,822011,6837,849705
14-11-2020,8:00 AM,Andhra P,-,-,824189,6847,851298
15-11-2020,8:00 AM,Andhra P,-,-,826344,6854,852955
16-11-2020,8:00 AM,Andhra P,-,-,828484,6868,854011
17-11-2020,8:00 AM,Andhra P,-,-,829991,6881,854764
18-11-2020,8:00 AM,Andhra P,-,-,832284,6890,856159
19-11-2020,8:00 AM,Andhra P,-,-,833980,6899,857395
20-11-2020,8:00 AM,Andhra P,-,-,835801,6910,858711
21-11-2020,8:00 AM,Andhra P,-,-,837630,6920,859932
22-11-2020,8:00 AM,Andhra P,-,-,839395,6927,861092
23-11-2020,8:00 AM,Andhra P,-,-,841026,6938,862213
24-11-2020,8:00 AM,Andhra P,-,-,842416,6948,862758
25-11-2020,8:00 AM,Andhra P,-,-,843863,6956,863843
26-11-2020,8:00 AM,Andhra P,-,-,845039,6962,864674
27-11-2020,8:00 AM,Andhra P,-,-,846120,6970,865705
28-11-2020,8:00 AM,Andhra P,-,-,847325,6976,866438
29-11-2020,8:00 AM,Andhra P,-,-,848511,6981,867063
30-11-2020,8:00 AM,Andhra P,-,-,852298,6988,867683
01-12-2020,8:00 AM,Andhra P,-,-,853232,6992,868064
02-12-2020,8:00 AM,Andhra P,-,-,854326,6996,868749
03-12-2020,8:00 AM,Andhra P,-,-,855485,7003,869412
04-12-2020,8:00 AM,Andhra P,-,-,856320,7014,870076
05-12-2020,8:00 AM,Andhra P,-,-,857233,7020,870675
06-12-2020,8:00 AM,Andhra P,-,-,858115,7024,871305
07-12-2020,8:00 AM,Andhra P,-,-,859029,7033,871972
08-12-2020,8:00 AM,Andhra P,-,-,859624,7038,872288
09-12-2020,8:00 AM,Andhra P,-,-,860368,7042,872839
10-12-2020,8:00 AM,Andhra P,-,-,861153,7045,873457
11-12-2020,8:00 AM,Andhra P,-,-,861711,7047,873995
12-12-2020,8:00 AM,Andhra P,-,-,862230,7049,874515
13-12-2020,8:00 AM,Andhra P,-,-,862895,7052,875025
14-12-2020,8:00 AM,Andhra P,-,-,863508,7057,875531
15-12-2020,8:00 AM,Andhra P,-,-,864049,7059,875836
16-12-2020,8:00 AM,Andhra P,-,-,864612,7064,876336
17-12-2020,8:00 AM,Andhra P,-,-,865327,7067,876814
18-12-2020,8:00 AM,Andhra P,-,-,865825,7069,877348
19-12-2020,8:00 AM,Andhra P,-,-,866359,7070,877806
20-12-2020,8:00 AM,Andhra P,-,-,866856,7074,878285
21-12-2020,8:00 AM,Andhra P,-,-,867445,7076,878723
22-12-2020,8:00 AM,Andhra P,-,-,867867,7078,878937
23-12-2020,8:00 AM,Andhra P,-,-,868279,7082,879339
24-12-2020,8:00 AM,Andhra P,-,-,868769,7085,879718
25-12-2020,8:00 AM,Andhra P,-,-,869124,7089,880075
26-12-2020,8:00 AM,Andhra P,-,-,869478,7091,880430
27-12-2020,8:00 AM,Andhra P,-,-,869920,7092,880712
28-12-2020,8:00 AM,Andhra P,-,-,870342,7094,881061
29-12-2020,8:00 AM,Andhra P,-,-,870752,7098,881273
30-12-2020,8:00 AM,Andhra P,-,-,871116,7100,881599
31-12-2020,8:00 AM,Andhra P,-,-,871588,7104,881948
